201911151135:234472.140625, 201911151140:235461.5390625, 201911151145:236450.9453125, 201911151150:237440.34375, 201911151155:238429.75, 201911151200:237957.1875, 201911151205:238946.59375, 201911151210:239935.9921875, 201911151215:240925.3984375, 201911151220:241914.796875, 201911151225:242904.203125, 201911151230:243893.6015625, 
201911151135:235517.06640625, 201911151140:236124.1171875, 201911151145:236731.16796875, 201911151150:237338.21875, 201911151155:237945.26953125, 201911151200:241549.99609375, 201911151205:242157.046875, 201911151210:242764.09765625, 201911151215:243371.1484375, 201911151220:243978.19921875, 201911151225:244585.25, 201911151230:245192.30078125, 
201911151135:243062.75, 201911151140:243639.515625, 201911151145:244216.28125, 201911151150:244793.046875, 201911151155:245369.8125, 201911151200:248274.0859375, 201911151205:248850.8515625, 201911151210:249427.6171875, 201911151215:250004.3828125, 201911151220:250581.1484375, 201911151225:251157.9140625, 201911151230:251734.6796875, 
