201911151135:108297.5625, 201911151140:108812.65234375, 201911151145:109327.74609375, 201911151150:109842.83984375, 201911151155:110357.9296875, 201911151200:109077.59765625, 201911151205:109592.69140625, 201911151210:110107.78125, 201911151215:110622.875, 201911151220:111137.96484375, 201911151225:111653.05859375, 201911151230:112168.1484375, 
201911151135:108387.998046875, 201911151140:108815.28515625, 201911151145:109242.57421875, 201911151150:109669.86328125, 201911151155:110097.150390625, 201911151200:109707.5546875, 201911151205:110134.841796875, 201911151210:110562.130859375, 201911151215:110989.419921875, 201911151220:111416.70703125, 201911151225:111843.99609375, 201911151230:112271.28515625, 
201911151135:111503.435546875, 201911151140:111896.5859375, 201911151145:112289.736328125, 201911151150:112682.88671875, 201911151155:113076.037109375, 201911151200:112687.333984375, 201911151205:113080.484375, 201911151210:113473.6328125, 201911151215:113866.783203125, 201911151220:114259.93359375, 201911151225:114653.083984375, 201911151230:115046.234375, 
