201911151135:194878.81640625, 201911151140:195425.96875, 201911151145:195973.125, 201911151150:196520.27734375, 201911151155:197067.43359375, 201911151200:199741.27734375, 201911151205:200288.4296875, 201911151210:200835.5859375, 201911151215:201382.73828125, 201911151220:201929.89453125, 201911151225:202477.046875, 201911151230:203024.203125, 
201911151135:195618.8125, 201911151140:196430.38671875, 201911151145:197241.96484375, 201911151150:198053.54296875, 201911151155:198865.1171875, 201911151200:198478.671875, 201911151205:199290.25, 201911151210:200101.82421875, 201911151215:200913.40234375, 201911151220:201724.9765625, 201911151225:202536.5546875, 201911151230:203348.1328125, 
201911151135:204317.7421875, 201911151140:204945.49609375, 201911151145:205573.24609375, 201911151150:206200.99609375, 201911151155:206828.74609375, 201911151200:207630.0078125, 201911151205:208257.7578125, 201911151210:208885.5078125, 201911151215:209513.2578125, 201911151220:210141.0078125, 201911151225:210768.76171875, 201911151230:211396.51171875, 
