201911151135:160521.9921875, 201911151140:161273.18359375, 201911151145:162024.37109375, 201911151150:162775.5625, 201911151155:163526.75, 201911151200:163305.296875, 201911151205:164056.484375, 201911151210:164807.67578125, 201911151215:165558.86328125, 201911151220:166310.0546875, 201911151225:167061.2421875, 201911151230:167812.4296875, 
201911151135:160119.55078125, 201911151140:160937.13671875, 201911151145:161754.72265625, 201911151150:162572.30859375, 201911151155:163389.890625, 201911151200:162251.1875, 201911151205:163068.7734375, 201911151210:163886.35546875, 201911151215:164703.94140625, 201911151220:165521.52734375, 201911151225:166339.11328125, 201911151230:167156.6953125, 
201911151135:164451.140625, 201911151140:164983.87890625, 201911151145:165516.61328125, 201911151150:166049.3515625, 201911151155:166582.08984375, 201911151200:167952.98828125, 201911151205:168485.7265625, 201911151210:169018.46484375, 201911151215:169551.19921875, 201911151220:170083.9375, 201911151225:170616.67578125, 201911151230:171149.4140625, 
