201911151135:105466.0087890625, 201911151140:105321.4306640625, 201911151145:105176.853515625, 201911151150:105032.2763671875, 201911151155:104887.69921875, 201911151200:110603.529296875, 201911151205:110458.9521484375, 201911151210:110314.375, 201911151215:110169.7978515625, 201911151220:110025.220703125, 201911151225:109880.6435546875, 201911151230:109736.0654296875, 
201911151135:105031.9921875, 201911151140:104814.0859375, 201911151145:104596.1796875, 201911151150:104378.2734375, 201911151155:104160.3671875, 201911151200:110871.828125, 201911151205:110653.919921875, 201911151210:110436.013671875, 201911151215:110218.107421875, 201911151220:110000.201171875, 201911151225:109782.294921875, 201911151230:109564.388671875, 
201911151135:108313.158203125, 201911151140:108422.4697265625, 201911151145:108531.78125, 201911151150:108641.0927734375, 201911151155:108750.4033203125, 201911151200:111650.439453125, 201911151205:111759.7509765625, 201911151210:111869.0615234375, 201911151215:111978.373046875, 201911151220:112087.6845703125, 201911151225:112196.99609375, 201911151230:112306.3076171875, 
