201911151135:99275.37109375, 201911151140:99658.8125, 201911151145:100042.25390625, 201911151150:100425.693359375, 201911151155:100809.134765625, 201911151200:101351.01953125, 201911151205:101734.4609375, 201911151210:102117.90234375, 201911151215:102501.34375, 201911151220:102884.783203125, 201911151225:103268.224609375, 201911151230:103651.666015625, 
201911151135:98334.515625, 201911151140:98678.8515625, 201911151145:99023.189453125, 201911151150:99367.525390625, 201911151155:99711.86328125, 201911151200:100777.060546875, 201911151205:101121.3984375, 201911151210:101465.734375, 201911151215:101810.0703125, 201911151220:102154.408203125, 201911151225:102498.744140625, 201911151230:102843.08203125, 
201911151135:102454.44140625, 201911151140:102659.162109375, 201911151145:102863.8828125, 201911151150:103068.603515625, 201911151155:103273.3251953125, 201911151200:105318.400390625, 201911151205:105523.12109375, 201911151210:105727.841796875, 201911151215:105932.5625, 201911151220:106137.283203125, 201911151225:106342.0048828125, 201911151230:106546.7255859375, 
