201911151135:72226.56640625, 201911151140:72156.47412109375, 201911151145:72086.38134765625, 201911151150:72016.2890625, 201911151155:71946.1962890625, 201911151200:76150.68505859375, 201911151205:76080.5927734375, 201911151210:76010.5, 201911151215:75940.40771484375, 201911151220:75870.3154296875, 201911151225:75800.22265625, 201911151230:75730.13037109375, 
201911151135:71616.9384765625, 201911151140:71562.4296875, 201911151145:71507.9208984375, 201911151150:71453.412109375, 201911151155:71398.9033203125, 201911151200:75394.4130859375, 201911151205:75339.904296875, 201911151210:75285.39599609375, 201911151215:75230.88720703125, 201911151220:75176.37841796875, 201911151225:75121.86962890625, 201911151230:75067.36083984375, 
201911151135:73785.6259765625, 201911151140:73754.91040039062, 201911151145:73724.19506835938, 201911151150:73693.47973632812, 201911151155:73662.76440429688, 201911151200:77317.3564453125, 201911151205:77286.64111328125, 201911151210:77255.92578125, 201911151215:77225.21044921875, 201911151220:77194.4951171875, 201911151225:77163.77954101562, 201911151230:77133.06420898438, 
