201911151135:96807.3310546875, 201911151140:96776.08569335938, 201911151145:96744.84033203125, 201911151150:96713.59497070312, 201911151155:96682.349609375, 201911151200:101835.12475585938, 201911151205:101803.87939453125, 201911151210:101772.63403320312, 201911151215:101741.388671875, 201911151220:101710.14331054688, 201911151225:101678.89794921875, 201911151230:101647.65258789062, 
201911151135:97144.9765625, 201911151140:97381.974609375, 201911151145:97618.970703125, 201911151150:97855.96875, 201911151155:98092.966796875, 201911151200:100241.865234375, 201911151205:100478.86328125, 201911151210:100715.859375, 201911151215:100952.857421875, 201911151220:101189.85546875, 201911151225:101426.8515625, 201911151230:101663.849609375, 
201911151135:99124.92138671875, 201911151140:99207.5654296875, 201911151145:99290.208984375, 201911151150:99372.85302734375, 201911151155:99455.4970703125, 201911151200:103083.9833984375, 201911151205:103166.626953125, 201911151210:103249.27099609375, 201911151215:103331.9150390625, 201911151220:103414.55908203125, 201911151225:103497.20263671875, 201911151230:103579.8466796875, 
