201910270000,850,贵安新区,视频直播,7505.65
201910270005,850,贵安新区,视频直播,7882.71
201910270010,850,贵安新区,视频直播,7823.36
201910270015,850,贵安新区,视频直播,7043.06
201910270020,850,贵安新区,视频直播,7287.60
201910270025,850,贵安新区,视频直播,6553.09
201910270030,850,贵安新区,视频直播,6519.27
201910270035,850,贵安新区,视频直播,6389.14
201910270040,850,贵安新区,视频直播,6142.44
201910270045,850,贵安新区,视频直播,5981.39
201910270050,850,贵安新区,视频直播,5836.88
201910270055,850,贵安新区,视频直播,5598.73
201910270100,850,贵安新区,视频直播,5468.11
201910270105,850,贵安新区,视频直播,5272.73
201910270110,850,贵安新区,视频直播,4715.98
201910270115,850,贵安新区,视频直播,4524.88
201910270120,850,贵安新区,视频直播,4436.86
201910270125,850,贵安新区,视频直播,3830.00
201910270130,850,贵安新区,视频直播,3967.04
201910270135,850,贵安新区,视频直播,3628.18
201910270140,850,贵安新区,视频直播,4314.76
201910270145,850,贵安新区,视频直播,3690.39
201910270150,850,贵安新区,视频直播,3456.35
201910270155,850,贵安新区,视频直播,4222.45
201910270200,850,贵安新区,视频直播,3005.77
201910270205,850,贵安新区,视频直播,2822.70
201910270210,850,贵安新区,视频直播,2908.56
201910270215,850,贵安新区,视频直播,2835.28
201910270220,850,贵安新区,视频直播,3040.46
201910270225,850,贵安新区,视频直播,2699.84
201910270230,850,贵安新区,视频直播,2593.26
201910270235,850,贵安新区,视频直播,2476.66
201910270240,850,贵安新区,视频直播,2457.59
201910270245,850,贵安新区,视频直播,2137.97
201910270250,850,贵安新区,视频直播,2004.86
201910270255,850,贵安新区,视频直播,2128.64
201910270300,850,贵安新区,视频直播,1646.69
201910270305,850,贵安新区,视频直播,1769.16
201910270310,850,贵安新区,视频直播,1739.90
201910270315,850,贵安新区,视频直播,1678.17
201910270320,850,贵安新区,视频直播,1860.68
201910270325,850,贵安新区,视频直播,1831.42
201910270330,850,贵安新区,视频直播,1762.43
201910270335,850,贵安新区,视频直播,1891.51
201910270340,850,贵安新区,视频直播,1541.01
201910270345,850,贵安新区,视频直播,1334.62
201910270350,850,贵安新区,视频直播,1301.80
201910270355,850,贵安新区,视频直播,1358.53
201910270400,850,贵安新区,视频直播,1341.47
201910270405,850,贵安新区,视频直播,1235.17
201910270410,850,贵安新区,视频直播,991.39
201910270415,850,贵安新区,视频直播,927.07
201910270420,850,贵安新区,视频直播,1041.73
201910270425,850,贵安新区,视频直播,1092.83
201910270430,850,贵安新区,视频直播,769.81
201910270435,850,贵安新区,视频直播,909.28
201910270440,850,贵安新区,视频直播,1024.14
201910270445,850,贵安新区,视频直播,1237.33
201910270450,850,贵安新区,视频直播,1161.19
201910270455,850,贵安新区,视频直播,964.07
201910270500,850,贵安新区,视频直播,1233.66
201910270505,850,贵安新区,视频直播,1067.56
201910270510,850,贵安新区,视频直播,944.82
201910270515,850,贵安新区,视频直播,783.11
201910270520,850,贵安新区,视频直播,991.90
201910270525,850,贵安新区,视频直播,1023.91
201910270530,850,贵安新区,视频直播,856.23
201910270535,850,贵安新区,视频直播,1238.22
201910270540,850,贵安新区,视频直播,1127.14
201910270545,850,贵安新区,视频直播,1121.22
201910270550,850,贵安新区,视频直播,1382.81
201910270555,850,贵安新区,视频直播,1252.33
201910270600,850,贵安新区,视频直播,1314.67
201910270605,850,贵安新区,视频直播,1067.04
201910270610,850,贵安新区,视频直播,1320.36
201910270615,850,贵安新区,视频直播,1697.81
201910270620,850,贵安新区,视频直播,1793.11
201910270625,850,贵安新区,视频直播,1584.64
201910270630,850,贵安新区,视频直播,1649.39
201910270635,850,贵安新区,视频直播,2232.15
201910270640,850,贵安新区,视频直播,1943.80
201910270645,850,贵安新区,视频直播,2442.67
201910270650,850,贵安新区,视频直播,2570.17
201910270655,850,贵安新区,视频直播,2573.81
201910270700,850,贵安新区,视频直播,2915.34
201910270705,850,贵安新区,视频直播,3221.26
201910270710,850,贵安新区,视频直播,3335.38
201910270715,850,贵安新区,视频直播,3299.69
201910270720,850,贵安新区,视频直播,3896.63
201910270725,850,贵安新区,视频直播,3937.52
201910270730,850,贵安新区,视频直播,4426.05
201910270735,850,贵安新区,视频直播,3966.32
201910270740,850,贵安新区,视频直播,4581.74
201910270745,850,贵安新区,视频直播,4755.98
201910270750,850,贵安新区,视频直播,5208.05
201910270755,850,贵安新区,视频直播,5322.31
201910270800,850,贵安新区,视频直播,4687.09
201910270805,850,贵安新区,视频直播,5231.40
201910270810,850,贵安新区,视频直播,5351.23
201910270815,850,贵安新区,视频直播,5560.98
201910270820,850,贵安新区,视频直播,4883.27
201910270825,850,贵安新区,视频直播,5646.92
201910270830,850,贵安新区,视频直播,5335.67
201910270835,850,贵安新区,视频直播,5327.70
201910270840,850,贵安新区,视频直播,5109.41
201910270845,850,贵安新区,视频直播,5847.65
201910270850,850,贵安新区,视频直播,5688.95
201910270855,850,贵安新区,视频直播,5723.50
201910270900,850,贵安新区,视频直播,5941.24
201910270905,850,贵安新区,视频直播,5741.04
201910270910,850,贵安新区,视频直播,6470.91
201910270915,850,贵安新区,视频直播,6577.11
201910270920,850,贵安新区,视频直播,6565.09
201910270925,850,贵安新区,视频直播,6060.85
201910270930,850,贵安新区,视频直播,6461.33
201910270935,850,贵安新区,视频直播,6989.92
201910270940,850,贵安新区,视频直播,7410.47
201910270945,850,贵安新区,视频直播,6868.32
201910270950,850,贵安新区,视频直播,7492.60
201910270955,850,贵安新区,视频直播,7206.27
201910271000,850,贵安新区,视频直播,7999.17
201910271005,850,贵安新区,视频直播,7824.22
201910271010,850,贵安新区,视频直播,7553.55
201910271015,850,贵安新区,视频直播,8299.75
201910271020,850,贵安新区,视频直播,7502.44
201910271025,850,贵安新区,视频直播,7663.62
201910271030,850,贵安新区,视频直播,8369.91
201910271035,850,贵安新区,视频直播,7185.56
201910271040,850,贵安新区,视频直播,8267.79
201910271045,850,贵安新区,视频直播,8031.75
201910271050,850,贵安新区,视频直播,8673.62
201910271055,850,贵安新区,视频直播,8100.90
201910271105,850,贵安新区,视频直播,8551.30
201910271110,850,贵安新区,视频直播,7800.87
201910271115,850,贵安新区,视频直播,7989.84
201910271120,850,贵安新区,视频直播,8034.16
