TIME_ID,AREA_ID,AREA_NAME,LTE_FLOW_GB
201910270500,85,贵州,42887.01
201910270500,850,贵安新区,496.58
201910270500,851,贵阳,8960.94
201910270500,852,遵义,7391.38
201910270500,853,安顺,2727.06
201910270500,854,都匀,3655.53
201910270500,855,凯里,5242.85
201910270500,856,铜仁,3860.18
201910270500,857,毕节,5501.22
201910270500,858,六盘水,2682.77
201910270500,859,兴义,3226.76
