TIME_ID,AREA_ID,AREA_NAME,LTE_FLOW_GB
201910280200,85,贵州,78090.29
201910280200,850,贵安新区,1263.98
201910280200,851,贵阳,19029.29
201910280200,852,遵义,11574.67
201910280200,853,安顺,5053.59
201910280200,854,都匀,5917.78
201910280200,855,凯里,8803.41
201910280200,856,铜仁,6380.37
201910280200,857,毕节,9989.07
201910280200,858,六盘水,4851.60
201910280200,859,兴义,5497.05
