TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
201908060735,850,贵安新区,贵安新区,132366.95
201908060735,851,贵阳,云岩区,483253.13
201908060735,851,贵阳,南明区,369418.00
201908060735,851,贵阳,观山湖区,312817.68
201908060735,851,贵阳,小河区,285677.56
201908060735,851,贵阳,清镇市,300195.93
201908060735,851,贵阳,花溪区,251090.62
201908060735,851,贵阳,白云区,240040.83
201908060735,851,贵阳,乌当区,174386.58
201908060735,851,贵阳,开阳县,155302.97
201908060735,851,贵阳,修文县,141805.23
201908060735,851,贵阳,息烽县,97858.86
201908060735,852,遵义,红花岗区,247522.46
201908060735,852,遵义,仁怀市,268763.73
201908060735,852,遵义,播州区,236085.21
201908060735,852,遵义,汇川区,209016.71
201908060735,852,遵义,桐梓县,190225.94
201908060735,852,遵义,习水县,183669.15
201908060735,852,遵义,新蒲区,130312.10
201908060735,852,遵义,湄潭县,111721.75
201908060735,852,遵义,绥阳县,123088.43
201908060735,852,遵义,正安县,128452.71
201908060735,852,遵义,赤水市,76411.40
201908060735,852,遵义,凤冈县,99571.09
201908060735,852,遵义,务川县,94907.67
201908060735,852,遵义,道真县,80486.31
201908060735,852,遵义,余庆县,78589.72
201908060735,853,安顺,西秀区,304430.21
201908060735,853,安顺,镇宁县,119227.30
201908060735,853,安顺,普定县,117731.31
201908060735,853,安顺,平坝县,94403.27
201908060735,853,安顺,关岭县,99807.36
201908060735,853,安顺,紫云县,99381.33
201908060735,854,黔南,都匀市,149392.38
201908060735,854,黔南,瓮安县,152205.65
201908060735,854,黔南,龙里县,112945.26
201908060735,854,黔南,惠水县,122792.25
201908060735,854,黔南,福泉市,119242.79
201908060735,854,黔南,独山县,86284.08
201908060735,854,黔南,三都县,80114.47
201908060735,854,黔南,荔波县,71365.90
201908060735,854,黔南,长顺县,78109.04
201908060735,854,黔南,贵定县,69337.59
201908060735,854,黔南,罗甸县,77578.94
201908060735,854,黔南,平塘县,74221.09
201908060735,855,黔东南,凯里市,351731.42
201908060735,855,黔东南,黎平县,148579.38
201908060735,855,黔东南,榕江县,128761.93
201908060735,855,黔东南,从江县,101417.37
201908060735,855,黔东南,黄平县,108384.72
201908060735,855,黔东南,天柱县,87756.43
201908060735,855,黔东南,镇远县,95133.97
201908060735,855,黔东南,剑河县,90565.76
201908060735,855,黔东南,雷山县,75888.72
201908060735,855,黔东南,岑巩县,78409.31
201908060735,855,黔东南,锦屏县,62489.81
201908060735,855,黔东南,三穗县,79247.97
201908060735,855,黔东南,施秉县,62527.17
201908060735,855,黔东南,丹寨县,56173.73
201908060735,855,黔东南,麻江县,52415.87
201908060735,855,黔东南,台江县,56203.00
201908060735,856,铜仁,碧江区,182476.08
201908060735,856,铜仁,松桃县,166733.43
201908060735,856,铜仁,德江县,141378.50
201908060735,856,铜仁,思南县,128598.25
201908060735,856,铜仁,石阡县,112759.80
201908060735,856,铜仁,沿河县,118287.33
201908060735,856,铜仁,印江县,88309.64
201908060735,856,铜仁,江口县,68970.45
201908060735,856,铜仁,玉屏县,77619.03
201908060735,856,铜仁,万山区,49417.58
201908060735,857,毕节,毕节市,291295.41
201908060735,857,毕节,威宁县,273588.44
201908060735,857,毕节,织金县,241317.80
201908060735,857,毕节,黔西县,232301.99
201908060735,857,毕节,大方县,210726.82
201908060735,857,毕节,赫章县,173855.21
201908060735,857,毕节,金沙县,160014.04
201908060735,857,毕节,纳雍县,167783.01
201908060735,857,毕节,金海湖新区,63862.35
201908060735,858,六盘水,盘州,341727.28
201908060735,858,六盘水,钟山区,201055.72
201908060735,858,六盘水,水城县,151882.39
201908060735,858,六盘水,六枝县,120053.14
201908060735,859,黔西南,兴义市,375900.51
201908060735,859,黔西南,兴仁市,144150.69
201908060735,859,黔西南,安龙县,131516.66
201908060735,859,黔西南,贞丰县,121752.91
201908060735,859,黔西南,普安县,86433.12
201908060735,859,黔西南,望谟县,92422.99
201908060735,859,黔西南,晴隆县,83343.06
201908060735,859,黔西南,册亨县,72160.88
