TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
201910280305,850,贵安新区,贵安新区,72899.71
201910280305,851,贵阳,云岩区,227486.31
201910280305,851,贵阳,南明区,162676.85
201910280305,851,贵阳,小河区,148297.83
201910280305,851,贵阳,清镇市,132316.73
201910280305,851,贵阳,观山湖区,123540.25
201910280305,851,贵阳,花溪区,120768.39
201910280305,851,贵阳,白云区,90606.27
201910280305,851,贵阳,乌当区,70816.92
201910280305,851,贵阳,开阳县,49352.89
201910280305,851,贵阳,修文县,49665.79
201910280305,851,贵阳,息烽县,28799.58
201910280305,852,遵义,红花岗区,114329.72
201910280305,852,遵义,仁怀市,105900.30
201910280305,852,遵义,播州区,80738.97
201910280305,852,遵义,汇川区,83611.88
201910280305,852,遵义,习水县,56287.10
201910280305,852,遵义,桐梓县,68038.21
201910280305,852,遵义,新蒲区,47476.98
201910280305,852,遵义,绥阳县,38792.23
201910280305,852,遵义,湄潭县,34054.07
201910280305,852,遵义,正安县,36603.12
201910280305,852,遵义,凤冈县,24954.49
201910280305,852,遵义,赤水市,23354.43
201910280305,852,遵义,务川县,27643.13
201910280305,852,遵义,道真县,16834.52
201910280305,852,遵义,余庆县,18501.89
201910280305,853,安顺,西秀区,144357.04
201910280305,853,安顺,普定县,42500.59
201910280305,853,安顺,镇宁县,40465.11
201910280305,853,安顺,平坝县,44652.48
201910280305,853,安顺,紫云县,34238.44
201910280305,853,安顺,关岭县,31474.68
201910280305,854,黔南,都匀市,70298.25
201910280305,854,黔南,瓮安县,40126.69
201910280305,854,黔南,惠水县,45770.85
201910280305,854,黔南,福泉市,34535.99
201910280305,854,黔南,龙里县,36240.99
201910280305,854,黔南,独山县,29150.58
201910280305,854,黔南,贵定县,26913.70
201910280305,854,黔南,三都县,23587.72
201910280305,854,黔南,罗甸县,23620.83
201910280305,854,黔南,平塘县,23120.00
201910280305,854,黔南,长顺县,27396.86
201910280305,854,黔南,荔波县,17762.67
201910280305,855,黔东南,凯里市,168978.82
201910280305,855,黔东南,黎平县,56605.58
201910280305,855,黔东南,榕江县,42731.45
201910280305,855,黔东南,从江县,30827.57
201910280305,855,黔东南,黄平县,31295.41
201910280305,855,黔东南,天柱县,28950.13
201910280305,855,黔东南,镇远县,26495.40
201910280305,855,黔东南,剑河县,29811.83
201910280305,855,黔东南,三穗县,24793.05
201910280305,855,黔东南,岑巩县,22999.34
201910280305,855,黔东南,锦屏县,21612.44
201910280305,855,黔东南,雷山县,25292.99
201910280305,855,黔东南,丹寨县,19224.40
201910280305,855,黔东南,施秉县,20232.89
201910280305,855,黔东南,台江县,18713.19
201910280305,855,黔东南,麻江县,16147.12
201910280305,856,铜仁,碧江区,92687.02
201910280305,856,铜仁,松桃县,57783.88
201910280305,856,铜仁,德江县,45815.56
201910280305,856,铜仁,思南县,40165.45
201910280305,856,铜仁,石阡县,42111.02
201910280305,856,铜仁,沿河县,34878.68
201910280305,856,铜仁,印江县,35323.70
201910280305,856,铜仁,江口县,25316.17
201910280305,856,铜仁,玉屏县,25399.33
201910280305,856,铜仁,万山区,19717.00
201910280305,857,毕节,毕节市,117909.79
201910280305,857,毕节,威宁县,131001.50
201910280305,857,毕节,织金县,80359.74
201910280305,857,毕节,黔西县,75405.23
201910280305,857,毕节,大方县,64172.80
201910280305,857,毕节,赫章县,57415.99
201910280305,857,毕节,金沙县,59078.16
201910280305,857,毕节,纳雍县,47053.03
201910280305,857,毕节,金海湖新区,21579.32
201910280305,858,六盘水,盘州,119326.94
201910280305,858,六盘水,钟山区,102170.33
201910280305,858,六盘水,水城县,65036.47
201910280305,858,六盘水,六枝县,40515.32
201910280305,859,黔西南,兴义市,131769.36
201910280305,859,黔西南,兴仁市,43972.68
201910280305,859,黔西南,安龙县,36838.43
201910280305,859,黔西南,贞丰县,39205.78
201910280305,859,黔西南,望谟县,30950.69
201910280305,859,黔西南,普安县,25848.11
201910280305,859,黔西南,晴隆县,24237.73
201910280305,859,黔西南,册亨县,22787.62
