TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
201911150230,850,贵安新区,贵安新区,85698.73
201911150230,851,贵阳,云岩区,315429.20
201911150230,851,贵阳,南明区,200830.29
201911150230,851,贵阳,观山湖区,172710.29
201911150230,851,贵阳,小河区,176710.07
201911150230,851,贵阳,清镇市,164693.02
201911150230,851,贵阳,花溪区,148211.37
201911150230,851,贵阳,白云区,123233.23
201911150230,851,贵阳,乌当区,83939.58
201911150230,851,贵阳,开阳县,53359.58
201911150230,851,贵阳,修文县,56545.60
201911150230,851,贵阳,息烽县,36351.31
201911150230,852,遵义,红花岗区,126261.08
201911150230,852,遵义,仁怀市,119936.69
201911150230,852,遵义,播州区,92510.78
201911150230,852,遵义,汇川区,96324.54
201911150230,852,遵义,习水县,70659.51
201911150230,852,遵义,桐梓县,75851.30
201911150230,852,遵义,新蒲区,55179.17
201911150230,852,遵义,绥阳县,40777.07
201911150230,852,遵义,正安县,42364.02
201911150230,852,遵义,湄潭县,44468.86
201911150230,852,遵义,凤冈县,30094.94
201911150230,852,遵义,赤水市,31975.23
201911150230,852,遵义,务川县,32394.68
201911150230,852,遵义,道真县,21776.45
201911150230,852,遵义,余庆县,22449.52
201911150230,853,安顺,西秀区,163153.38
201911150230,853,安顺,普定县,49712.43
201911150230,853,安顺,镇宁县,47576.24
201911150230,853,安顺,平坝县,45569.30
201911150230,853,安顺,紫云县,36279.92
201911150230,853,安顺,关岭县,37092.88
201911150230,854,黔南,都匀市,75494.87
201911150230,854,黔南,瓮安县,43430.15
201911150230,854,黔南,惠水县,53059.84
201911150230,854,黔南,龙里县,42892.84
201911150230,854,黔南,福泉市,38844.04
201911150230,854,黔南,独山县,30897.88
201911150230,854,黔南,罗甸县,27613.42
201911150230,854,黔南,贵定县,27488.71
201911150230,854,黔南,平塘县,25150.09
201911150230,854,黔南,长顺县,26368.11
201911150230,854,黔南,三都县,27493.97
201911150230,854,黔南,荔波县,24257.66
201911150230,855,黔东南,凯里市,196368.57
201911150230,855,黔东南,黎平县,67791.49
201911150230,855,黔东南,榕江县,57559.80
201911150230,855,黔东南,从江县,39948.43
201911150230,855,黔东南,天柱县,30355.30
201911150230,855,黔东南,黄平县,32699.64
201911150230,855,黔东南,镇远县,28969.85
201911150230,855,黔东南,剑河县,31413.21
201911150230,855,黔东南,岑巩县,24012.00
201911150230,855,黔东南,三穗县,28072.18
201911150230,855,黔东南,锦屏县,22715.91
201911150230,855,黔东南,雷山县,25831.24
201911150230,855,黔东南,丹寨县,23082.95
201911150230,855,黔东南,施秉县,22795.32
201911150230,855,黔东南,麻江县,17525.39
201911150230,855,黔东南,台江县,20158.22
201911150230,856,铜仁,碧江区,106136.53
201911150230,856,铜仁,松桃县,73471.16
201911150230,856,铜仁,德江县,54422.63
201911150230,856,铜仁,思南县,50559.18
201911150230,856,铜仁,沿河县,40471.97
201911150230,856,铜仁,石阡县,41205.57
201911150230,856,铜仁,印江县,39948.58
201911150230,856,铜仁,江口县,24164.52
201911150230,856,铜仁,玉屏县,30313.69
201911150230,856,铜仁,万山区,22696.94
201911150230,857,毕节,毕节市,153520.45
201911150230,857,毕节,威宁县,109888.63
201911150230,857,毕节,织金县,99003.04
201911150230,857,毕节,黔西县,86519.97
201911150230,857,毕节,大方县,74533.37
201911150230,857,毕节,赫章县,69432.06
201911150230,857,毕节,金沙县,61593.43
201911150230,857,毕节,纳雍县,61416.82
201911150230,857,毕节,金海湖新区,25306.43
201911150230,858,六盘水,盘州,143489.49
201911150230,858,六盘水,钟山区,119097.45
201911150230,858,六盘水,水城县,70463.12
201911150230,858,六盘水,六枝县,48167.12
201911150230,859,黔西南,兴义市,151200.34
201911150230,859,黔西南,兴仁市,58215.37
201911150230,859,黔西南,安龙县,47417.39
201911150230,859,黔西南,贞丰县,39677.03
201911150230,859,黔西南,望谟县,33363.78
201911150230,859,黔西南,普安县,31805.62
201911150230,859,黔西南,晴隆县,26929.29
201911150230,859,黔西南,册亨县,26738.75
