TIME_ID,AREA_ID,AREA_NAME,COUNTY_NAME|LTE_FLOW_MB
201911150055,850,贵安新区,贵安新区,243639.47
201911150055,851,贵阳,云岩区,681064.21
201911150055,851,贵阳,南明区,437173.48
201911150055,851,贵阳,观山湖区,395417.01
201911150055,851,贵阳,小河区,350826.27
201911150055,851,贵阳,清镇市,374568.09
201911150055,851,贵阳,花溪区,386152.04
201911150055,851,贵阳,白云区,270131.17
201911150055,851,贵阳,乌当区,189621.29
201911150055,851,贵阳,开阳县,111651.30
201911150055,851,贵阳,修文县,102318.28
201911150055,851,贵阳,息烽县,72152.46
201911150055,852,遵义,红花岗区,267051.00
201911150055,852,遵义,仁怀市,248984.36
201911150055,852,遵义,播州区,186747.46
201911150055,852,遵义,汇川区,202178.94
201911150055,852,遵义,习水县,144215.95
201911150055,852,遵义,桐梓县,165871.67
201911150055,852,遵义,新蒲区,137714.87
201911150055,852,遵义,绥阳县,90040.08
201911150055,852,遵义,正安县,95946.08
201911150055,852,遵义,湄潭县,83993.82
201911150055,852,遵义,凤冈县,69169.98
201911150055,852,遵义,赤水市,68450.23
201911150055,852,遵义,务川县,78023.76
201911150055,852,遵义,道真县,48772.49
201911150055,852,遵义,余庆县,44986.73
201911150055,853,安顺,西秀区,354549.94
201911150055,853,安顺,普定县,101979.04
201911150055,853,安顺,镇宁县,104182.96
201911150055,853,安顺,平坝县,97177.00
201911150055,853,安顺,紫云县,82330.80
201911150055,853,安顺,关岭县,80472.05
201911150055,854,黔南,都匀市,161221.91
201911150055,854,黔南,瓮安县,92654.10
201911150055,854,黔南,惠水县,103422.37
201911150055,854,黔南,龙里县,90646.10
201911150055,854,黔南,福泉市,80085.64
201911150055,854,黔南,独山县,61869.93
201911150055,854,黔南,罗甸县,61899.11
201911150055,854,黔南,贵定县,65604.53
201911150055,854,黔南,三都县,48268.56
201911150055,854,黔南,长顺县,64133.77
201911150055,854,黔南,平塘县,54198.76
201911150055,854,黔南,荔波县,48249.47
201911150055,855,黔东南,凯里市,421158.72
201911150055,855,黔东南,黎平县,145567.22
201911150055,855,黔东南,榕江县,131396.04
201911150055,855,黔东南,从江县,97061.24
201911150055,855,黔东南,天柱县,65435.55
201911150055,855,黔东南,黄平县,75094.42
201911150055,855,黔东南,镇远县,60944.20
201911150055,855,黔东南,剑河县,65749.08
201911150055,855,黔东南,岑巩县,57198.65
201911150055,855,黔东南,三穗县,51804.23
201911150055,855,黔东南,锦屏县,52857.09
201911150055,855,黔东南,雷山县,59235.74
201911150055,855,黔东南,丹寨县,53760.92
201911150055,855,黔东南,施秉县,49503.64
201911150055,855,黔东南,麻江县,39748.12
201911150055,855,黔东南,台江县,43637.14
201911150055,856,铜仁,碧江区,242014.69
201911150055,856,铜仁,松桃县,146205.15
201911150055,856,铜仁,德江县,119675.14
201911150055,856,铜仁,思南县,110570.34
201911150055,856,铜仁,沿河县,105979.29
201911150055,856,铜仁,石阡县,94720.85
201911150055,856,铜仁,印江县,100866.67
201911150055,856,铜仁,江口县,57934.11
201911150055,856,铜仁,玉屏县,63020.86
201911150055,856,铜仁,万山区,49000.41
201911150055,857,毕节,毕节市,358396.51
201911150055,857,毕节,威宁县,266411.97
201911150055,857,毕节,织金县,226629.67
201911150055,857,毕节,黔西县,179647.76
201911150055,857,毕节,大方县,164527.89
201911150055,857,毕节,赫章县,161479.08
201911150055,857,毕节,金沙县,137511.21
201911150055,857,毕节,纳雍县,126917.37
201911150055,857,毕节,金海湖新区,74926.57
201911150055,858,六盘水,盘州,289311.66
201911150055,858,六盘水,钟山区,218080.25
201911150055,858,六盘水,水城县,152192.63
201911150055,858,六盘水,六枝县,111994.46
201911150055,859,黔西南,兴义市,337282.29
201911150055,859,黔西南,兴仁市,113123.37
201911150055,859,黔西南,安龙县,102877.81
201911150055,859,黔西南,贞丰县,89868.82
201911150055,859,黔西南,望谟县,76216.62
201911150055,859,黔西南,普安县,66349.34
201911150055,859,黔西南,晴隆县,61601.69
201911150055,859,黔西南,册亨县,58197.52
